averageSpeed,highestStreak,untradedDeaths,tradedDeaths,damageTaken,damageHealed,tacticalsUsed,lethalsUsed,percentTimeMoving,deadSilenceTime,totalKills,totalDeaths,totalAssists,totalScore,totalShotsFired,totalShotsHit,totalShotsHead,untradedKills,tradedKills,totalDamageDealt,friendDamage,totalTimeAlive,totalDistanceTraveled,hillTime,contestedHillTime,totalInVictimFovKills,totalFirstBloodKills,totalLongshotKills,totalPointblankKills,totalRevengeKills,totalRotationKills,totalInAttackerFovKills,totalWallbangKills,killDeathRatio,winner
1.5803973388671877,6.0,14.0,9.0,27.75,4.09,15.0,16.0,92.0,0.0,29.0,23.0,12.0,43.35,5.37,1.26,13.0,22.0,7.0,35.76,0.0,5258.24,592.7583984375,31.0,2.0,24.0,0.0,0.0,1.0,6.0,6.0,29.0,0.0,1.26,1
1.4768473815917968,5.0,16.0,8.0,28.81,3.93,12.0,14.0,88.0,0.0,19.0,24.0,6.0,47.35,4.46,1.1,14.0,15.0,4.0,27.2,30.0,5195.2,466.31828125,1.56,6.0,15.0,1.0,0.0,0.0,2.0,5.0,19.0,0.0,0.79,0
1.672642822265625,3.0,14.0,7.0,25.44,4.32,20.0,11.0,96.0,77.0,22.0,21.0,7.0,50.6,3.99,98.0,7.0,16.0,6.0,24.28,0.0,5192.48,558.4569921875,1.46,5.0,14.0,0.0,0.0,2.0,1.0,1.0,22.0,0.0,1.05,1
1.8614422607421877,2.0,28.0,3.0,34.56,3.56,24.0,16.0,95.0,48.0,22.0,31.0,4.0,30.4,4.09,1.2,14.0,11.0,11.0,30.97,0.0,4861.76,605.45703125,24.0,2.0,17.0,0.0,0.0,0.0,5.0,2.0,22.0,0.0,0.71,0
1.6999160766601562,4.0,10.0,14.0,32.12,5.78,7.0,10.0,96.0,0.0,29.0,24.0,14.0,40.65,4.24,1.38,11.0,21.0,8.0,37.89,0.0,4877.6,579.7333203125,14.0,0.0,26.0,0.0,1.0,0.0,8.0,4.0,29.0,0.0,1.21,1
1.5454432678222656,4.0,18.0,7.0,29.95,3.87,6.0,4.0,89.0,0.0,25.0,25.0,8.0,36.1,4.22,24.0,13.0,18.0,7.0,29.21,56.0,5115.84,484.180625,36.0,1.0,22.0,0.0,1.0,0.0,4.0,4.0,26.0,0.0,1.0,0
1.903329162597656,4.0,18.0,6.0,29.72,5.86,18.0,14.0,90.0,0.0,22.0,24.0,11.0,36.55,3.78,1.15,14.0,14.0,8.0,32.21,36.0,5595.36,678.97921875,38.0,2.0,20.0,0.0,2.0,0.0,4.0,4.0,22.0,0.0,0.92,0
1.6317933654785155,4.0,14.0,10.0,28.63,4.63,20.0,18.0,93.0,0.0,26.0,24.0,10.0,36.0,3.54,1.02,19.0,18.0,8.0,30.98,1.0,5728.48,544.5579296875,20.0,1.0,25.0,0.0,1.0,3.0,6.0,5.0,26.0,0.0,1.08,1
1.8120445251464845,3.0,20.0,8.0,30.58,2.58,18.0,13.0,85.0,0.0,20.0,28.0,15.0,32.55,3.07,96.0,10.0,11.0,9.0,28.02,1.0,5431.84,632.0714453125,23.0,1.0,18.0,0.0,0.0,1.0,5.0,3.0,20.0,0.0,0.71,0
1.5672341918945312,9.0,11.0,5.0,26.08,9.54,13.0,10.0,96.0,0.0,32.0,16.0,8.0,40.75,5.37,1.34,12.0,25.0,7.0,36.61,58.0,6193.44,605.1332421875,15.0,0.0,27.0,0.0,2.0,0.0,3.0,7.0,31.0,0.0,2.0,1
1.931757659912109,3.0,17.0,7.0,27.87,3.17,17.0,17.0,96.0,1.22,22.0,24.0,7.0,37.55,3.41,94.0,6.0,18.0,4.0,24.0,0.0,5580.96,699.346171875,74.0,10.0,17.0,0.0,0.0,0.0,5.0,1.0,22.0,0.0,0.92,0
1.892140045166016,6.0,14.0,9.0,30.1,6.42,19.0,17.0,95.0,97.0,23.0,23.0,8.0,46.8,3.97,1.06,9.0,14.0,9.0,26.09,1.0,5727.36,661.54578125,1.08,12.0,21.0,0.0,0.0,0.0,4.0,3.0,23.0,0.0,1.0,1
1.6564517211914065,4.0,11.0,9.0,26.52,6.52,15.0,12.0,93.0,1.56,22.0,20.0,7.0,49.05,3.05,84.0,10.0,14.0,8.0,24.46,0.0,5906.4,619.025078125,1.53,4.0,19.0,1.0,1.0,0.0,6.0,2.0,21.0,0.0,1.1,0
1.6756626892089843,2.0,18.0,5.0,25.36,2.36,13.0,10.0,90.0,91.0,15.0,23.0,7.0,38.2,2.87,77.0,7.0,9.0,6.0,20.64,88.0,5764.0,596.5284375,1.22,3.0,10.0,0.0,0.0,1.0,5.0,4.0,15.0,0.0,0.65,1
1.8740155029296877,6.0,26.0,5.0,34.76,3.66,20.0,15.0,95.0,0.0,23.0,31.0,7.0,37.4,4.16,1.14,8.0,17.0,6.0,32.57,2.0,5922.88,728.023359375,54.0,2.0,15.0,0.0,0.0,1.0,3.0,7.0,23.0,0.0,0.74,0
1.6386900329589844,3.0,18.0,6.0,28.62,4.62,19.0,17.0,91.0,0.0,24.0,24.0,8.0,43.1,3.79,1.08,12.0,17.0,7.0,30.47,2.0,6340.32,645.57265625,1.06,5.0,17.0,0.0,0.0,1.0,5.0,5.0,24.0,0.0,1.0,1
1.6236671447753903,6.0,16.0,6.0,26.95,4.83,15.0,13.0,93.0,0.0,23.0,22.0,5.0,34.85,4.19,1.04,8.0,19.0,4.0,27.74,0.0,6472.0,678.3696875,56.0,1.0,21.0,0.0,1.0,0.0,3.0,6.0,23.0,0.0,1.05,0
1.6451844787597656,6.0,16.0,4.0,27.91,6.87,19.0,14.0,90.0,0.0,28.0,20.0,9.0,39.2,5.13,1.18,14.0,22.0,6.0,33.65,75.0,6228.64,627.6601171875,38.0,2.0,24.0,0.0,3.0,1.0,7.0,6.0,27.0,0.0,1.4,1
1.8669004821777344,3.0,20.0,9.0,35.41,6.1,26.0,21.0,96.0,1.12,25.0,29.0,5.0,48.35,4.16,1.05,10.0,18.0,7.0,29.53,1.0,5981.28,709.280625,91.0,3.0,19.0,0.0,0.0,0.0,6.0,6.0,25.0,0.0,0.86,0
1.7351132202148438,6.0,23.0,5.0,37.79,8.82,22.0,13.0,95.0,1.08,32.0,28.0,9.0,50.9,4.4,1.25,8.0,23.0,9.0,33.24,1.0,6050.08,666.2559375,59.0,3.0,26.0,0.0,2.0,3.0,6.0,10.0,32.0,0.0,1.14,1
1.704931793212891,3.0,17.0,9.0,33.21,5.72,17.0,14.0,92.0,1.46,26.0,26.0,4.0,41.8,5.02,1.28,10.0,18.0,8.0,33.7,65.0,6181.76,655.042578125,78.0,6.0,21.0,0.0,0.0,0.0,5.0,5.0,26.0,0.0,1.0,0
1.6229447937011718,5.0,15.0,10.0,30.48,5.48,17.0,13.0,92.0,1.25,24.0,25.0,12.0,47.3,4.96,1.21,13.0,17.0,7.0,32.29,48.0,6111.68,587.5747265625,74.0,5.0,22.0,1.0,0.0,1.0,6.0,6.0,24.0,0.0,0.96,1
1.7337188720703125,5.0,12.0,9.0,27.25,5.41,18.0,16.0,94.0,0.0,30.0,21.0,5.0,49.15,3.41,1.03,12.0,22.0,8.0,27.97,0.0,5968.8,675.303359375,95.0,6.0,27.0,0.0,3.0,0.0,5.0,8.0,30.0,0.0,1.43,0
1.882733917236328,4.0,22.0,7.0,33.05,3.77,23.0,16.0,95.0,0.0,27.0,29.0,9.0,37.3,3.81,1.24,11.0,21.0,6.0,33.98,31.0,5737.28,705.3575,23.0,1.0,21.0,0.0,6.0,0.0,8.0,6.0,27.0,0.0,0.93,1
1.9115361022949215,4.0,15.0,6.0,25.79,4.67,9.0,9.0,91.0,1.05,30.0,21.0,12.0,45.25,3.92,1.24,11.0,24.0,6.0,32.94,24.0,6162.24,764.5040625,35.0,2.0,18.0,0.0,0.0,0.0,6.0,9.0,30.0,0.0,1.43,0
1.5261166381835938,2.0,15.0,5.0,23.38,3.36,14.0,15.0,95.0,0.0,15.0,20.0,4.0,20.3,4.1,80.0,6.0,9.0,6.0,21.11,3.0,6324.96,609.272421875,13.0,0.0,11.0,0.0,1.0,0.0,3.0,3.0,15.0,0.0,0.75,1
1.5273760986328124,4.0,13.0,9.0,28.56,6.08,16.0,13.0,94.0,0.0,23.0,22.0,12.0,44.0,4.66,1.23,8.0,19.0,4.0,34.3,32.0,6184.16,586.194609375,90.0,2.0,19.0,0.0,1.0,0.0,6.0,3.0,22.0,0.0,1.05,0
1.9365155029296877,3.0,17.0,9.0,35.94,8.58,24.0,21.0,93.0,59.0,18.0,26.0,9.0,36.1,3.0,80.0,7.0,11.0,7.0,21.74,34.0,5931.2,797.174296875,91.0,2.0,12.0,1.0,1.0,1.0,2.0,2.0,17.0,0.0,0.69,1
2.2292166137695317,3.0,23.0,8.0,35.27,3.95,18.0,19.0,96.0,1.06,21.0,31.0,6.0,35.75,4.23,1.21,8.0,11.0,10.0,30.84,0.0,5603.2,923.91265625,40.0,2.0,15.0,0.0,1.0,1.0,6.0,3.0,21.0,0.0,0.68,0
2.018922271728516,3.0,22.0,7.0,34.36,5.1,20.0,21.0,95.0,94.0,35.0,29.0,6.0,65.65,5.22,1.64,13.0,22.0,13.0,39.48,0.0,5761.76,723.8275,1.24,8.0,28.0,0.0,1.0,1.0,7.0,12.0,35.0,0.0,1.21,1
1.6577262878417969,3.0,19.0,8.0,34.92,7.36,23.0,21.0,94.0,0.0,19.0,27.0,15.0,35.65,4.3,1.06,11.0,13.0,6.0,30.25,2.0,5632.32,647.139609375,59.0,1.0,16.0,0.0,0.0,0.0,5.0,5.0,19.0,0.0,0.7,0
1.66769775390625,4.0,17.0,11.0,33.69,5.69,21.0,18.0,90.0,0.0,30.0,28.0,7.0,38.35,3.98,1.28,12.0,24.0,6.0,37.94,1.0,5612.96,539.20421875,36.0,0.0,22.0,0.0,3.0,0.0,6.0,6.0,30.0,0.0,1.07,1
1.7435134887695312,5.0,17.0,7.0,31.1,6.36,11.0,10.0,95.0,1.26,33.0,24.0,6.0,47.1,3.98,1.3,9.0,27.0,6.0,32.67,2.0,5895.36,705.860859375,46.0,4.0,22.0,0.0,2.0,1.0,10.0,10.0,33.0,0.0,1.38,0
1.4002305603027343,3.0,17.0,6.0,26.92,3.05,18.0,17.0,95.0,0.0,27.0,23.0,9.0,39.65,4.28,1.19,11.0,19.0,8.0,33.26,1.0,5813.92,497.104765625,54.0,1.0,23.0,0.0,1.0,0.0,7.0,5.0,27.0,0.0,1.17,1
1.5489663696289062,3.0,18.0,7.0,31.26,6.03,22.0,17.0,95.0,0.0,26.0,25.0,9.0,41.0,4.61,1.3,9.0,16.0,10.0,34.48,31.0,5760.48,608.8623828125,45.0,10.0,25.0,0.0,1.0,0.0,6.0,7.0,26.0,0.0,1.04,0
1.6846563720703125,4.0,20.0,6.0,31.09,4.46,19.0,15.0,90.0,42.0,25.0,26.0,7.0,43.4,3.84,1.13,15.0,18.0,7.0,28.28,22.0,5576.64,606.731015625,60.0,8.0,21.0,1.0,0.0,0.0,8.0,2.0,25.0,0.0,0.96,1
1.9163735961914063,5.0,21.0,6.0,30.84,3.4,14.0,19.0,95.0,1.36,25.0,27.0,2.0,45.65,3.61,1.07,10.0,16.0,9.0,26.13,0.0,5751.84,723.20609375,99.0,6.0,14.0,0.0,1.0,1.0,5.0,5.0,25.0,0.0,0.93,0
1.6881077575683594,4.0,18.0,8.0,32.3,5.56,15.0,13.0,90.0,66.0,21.0,26.0,10.0,50.55,3.61,1.02,6.0,14.0,7.0,28.29,23.0,5384.96,524.2353515625,1.24,16.0,17.0,0.0,0.0,0.0,5.0,4.0,21.0,0.0,0.81,1
2.022432098388672,5.0,14.0,10.0,29.17,4.11,12.0,9.0,96.0,1.3,23.0,24.0,10.0,34.65,4.43,1.2,16.0,20.0,3.0,32.29,36.0,5724.16,813.4515625,29.0,2.0,20.0,0.0,1.0,1.0,3.0,6.0,23.0,0.0,0.96,1
2.198184814453125,2.0,21.0,10.0,33.97,2.68,14.0,12.0,92.0,68.0,20.0,31.0,7.0,32.1,3.46,98.0,7.0,12.0,8.0,25.72,1.0,5260.64,675.9209375,36.0,2.0,15.0,1.0,0.0,0.0,5.0,5.0,20.0,0.0,0.65,0
1.694331817626953,6.0,13.0,9.0,27.72,5.28,17.0,17.0,95.0,0.0,30.0,22.0,5.0,49.3,3.84,1.26,16.0,24.0,6.0,34.56,1.0,5220.0,668.964609375,83.0,3.0,26.0,0.0,1.0,0.0,5.0,4.0,30.0,0.0,1.36,1
1.8262744140625,3.0,18.0,5.0,28.41,4.73,17.0,14.0,94.0,0.0,27.0,23.0,3.0,38.25,3.38,1.17,3.0,21.0,6.0,29.28,90.0,5609.28,631.0932421875,45.0,5.0,22.0,0.0,2.0,2.0,7.0,3.0,28.0,0.0,1.17,0
2.051493225097656,4.0,16.0,7.0,26.48,3.42,20.0,20.0,93.0,1.6,29.0,23.0,8.0,46.6,4.04,1.27,19.0,19.0,10.0,33.83,97.0,5779.04,764.468359375,66.0,5.0,21.0,0.0,1.0,1.0,8.0,4.0,29.0,0.0,1.26,1
1.8358868408203124,2.0,21.0,3.0,29.9,5.58,18.0,18.0,93.0,0.0,21.0,24.0,5.0,37.3,3.42,84.0,5.0,13.0,8.0,23.27,1.0,5651.04,567.5594140625,78.0,2.0,15.0,0.0,2.0,1.0,3.0,3.0,21.0,0.0,0.88,0
1.9688739013671877,4.0,17.0,6.0,27.03,3.58,17.0,17.0,97.0,0.0,18.0,23.0,9.0,36.4,2.64,65.0,9.0,15.0,3.0,17.42,30.0,5278.24,711.068203125,85.0,3.0,15.0,0.0,0.0,0.0,4.0,4.0,18.0,0.0,0.78,1
1.880302276611328,6.0,18.0,4.0,26.76,3.4,14.0,10.0,95.0,16.0,24.0,22.0,5.0,36.9,3.83,1.16,13.0,14.0,10.0,30.49,2.0,5636.0,669.840234375,64.0,4.0,20.0,0.0,0.0,0.0,4.0,3.0,23.0,0.0,1.09,0
1.7589283752441407,5.0,14.0,16.0,36.55,4.79,28.0,23.0,95.0,0.0,28.0,30.0,11.0,38.3,3.89,1.14,14.0,18.0,10.0,34.06,65.0,5449.92,606.4146484375,8.0,1.0,24.0,0.0,5.0,1.0,5.0,8.0,28.0,0.0,0.93,0
1.5723004150390625,4.0,22.0,4.0,33.03,6.13,15.0,10.0,96.0,0.0,28.0,26.0,5.0,48.55,3.94,1.12,8.0,17.0,11.0,31.12,70.0,5550.72,535.8490234375,1.08,1.0,22.0,0.0,0.0,0.0,10.0,2.0,28.0,0.0,1.08,1
1.9408595275878904,3.0,24.0,7.0,37.22,5.52,14.0,12.0,91.0,1.99,29.0,31.0,14.0,50.7,5.05,1.28,9.0,21.0,8.0,34.38,77.0,5375.2,694.543203125,62.0,9.0,24.0,0.0,0.0,0.0,8.0,7.0,29.0,0.0,0.94,0
1.6968301391601563,4.0,19.0,10.0,34.66,5.66,22.0,15.0,93.0,1.03,31.0,29.0,8.0,54.55,4.02,1.26,9.0,18.0,13.0,32.33,1.0,4892.16,590.5314453125,84.0,9.0,28.0,0.0,1.0,0.0,6.0,6.0,30.0,0.0,1.07,1
1.723242340087891,3.0,16.0,12.0,31.54,3.02,21.0,20.0,92.0,0.0,20.0,28.0,8.0,40.35,4.26,1.04,14.0,12.0,8.0,30.16,31.0,5558.88,614.6565234375,81.0,7.0,15.0,0.0,1.0,0.0,5.0,4.0,20.0,0.0,0.71,0
1.59473876953125,3.0,21.0,8.0,33.59,2.86,17.0,18.0,94.0,0.0,26.0,29.0,10.0,42.5,5.51,1.32,13.0,15.0,11.0,36.94,1.35,4733.76,567.53921875,40.0,4.0,23.0,0.0,3.0,0.0,5.0,5.0,25.0,0.0,0.9,1
1.8447349548339844,7.0,18.0,6.0,31.86,7.34,10.0,12.0,94.0,1.42,33.0,24.0,7.0,51.6,4.08,1.3,9.0,29.0,4.0,35.33,0.0,5667.52,712.118515625,61.0,6.0,26.0,0.0,1.0,1.0,7.0,4.0,32.0,0.0,1.38,0
1.8196450805664064,5.0,18.0,8.0,34.72,6.72,8.0,9.0,94.0,1.38,28.0,26.0,10.0,44.0,4.24,1.33,10.0,22.0,6.0,35.05,1.0,5532.64,631.2990625,60.0,7.0,27.0,1.0,0.0,3.0,4.0,10.0,27.0,0.0,1.08,1
1.965477294921875,3.0,18.0,11.0,36.2,6.4,19.0,16.0,96.0,1.41,28.0,29.0,10.0,48.2,3.72,1.17,11.0,23.0,5.0,32.31,2.0,5935.52,781.284140625,62.0,3.0,22.0,0.0,2.0,0.0,6.0,5.0,27.0,0.0,0.97,0
1.998067626953125,3.0,23.0,8.0,35.78,4.6,29.0,23.0,95.0,0.0,29.0,31.0,4.0,38.7,3.94,1.11,13.0,22.0,7.0,32.8,1.0,5524.96,740.31140625,22.0,1.0,20.0,0.0,4.0,0.0,5.0,5.0,29.0,0.0,0.94,1
2.1347735595703123,5.0,22.0,8.0,33.0,3.0,21.0,11.0,97.0,1.63,32.0,30.0,9.0,49.5,4.31,1.3,10.0,22.0,11.0,33.78,2.0,5872.16,830.285859375,50.0,1.0,21.0,1.0,0.0,1.0,6.0,6.0,33.0,0.0,1.07,0
1.8729920959472657,3.0,22.0,8.0,33.45,2.35,16.0,10.0,94.0,1.2,27.0,29.0,11.0,52.0,4.16,1.16,14.0,16.0,11.0,32.53,5.0,5988.8,739.631171875,96.0,3.0,20.0,0.0,1.0,0.0,5.0,10.0,27.0,0.0,0.93,1
1.9214303588867188,3.0,24.0,8.0,39.18,4.76,14.0,13.0,94.0,0.0,29.0,32.0,9.0,42.8,4.37,1.45,18.0,21.0,8.0,39.74,0.0,5848.96,695.277890625,23.0,0.0,22.0,0.0,2.0,0.0,1.0,5.0,29.0,0.0,0.91,0
1.571610870361328,5.0,16.0,6.0,32.42,10.18,20.0,19.0,95.0,0.0,31.0,22.0,9.0,57.4,4.98,1.3,11.0,23.0,8.0,36.02,92.0,6275.2,587.8025390625,1.04,4.0,28.0,0.0,0.0,0.0,9.0,3.0,31.0,0.0,1.41,1
1.835796356201172,4.0,14.0,12.0,32.68,6.68,18.0,15.0,95.0,0.0,25.0,26.0,14.0,46.5,4.61,1.21,20.0,19.0,6.0,32.05,30.0,6174.08,711.927265625,65.0,4.0,24.0,0.0,6.0,0.0,4.0,9.0,25.0,0.0,0.96,0
1.991224365234375,4.0,24.0,8.0,37.91,4.8,5.0,5.0,95.0,2.08,30.0,32.0,11.0,44.1,5.2,1.6,15.0,17.0,13.0,39.37,70.0,5399.52,769.04484375,41.0,1.0,23.0,0.0,1.0,1.0,10.0,6.0,30.0,0.0,0.94,1
2.146071472167969,4.0,21.0,9.0,35.09,4.95,20.0,18.0,95.0,1.1,32.0,30.0,8.0,48.25,4.35,1.43,12.0,22.0,11.0,37.12,1.0,6054.08,902.1540625,60.0,9.0,26.0,0.0,1.0,1.0,7.0,5.0,33.0,0.0,1.07,1
1.6925527954101562,5.0,21.0,4.0,33.26,7.14,22.0,17.0,92.0,0.0,31.0,25.0,9.0,59.6,4.66,1.4,17.0,27.0,4.0,38.68,30.0,6397.76,682.034765625,1.41,29.0,25.0,0.0,2.0,0.0,6.0,5.0,31.0,0.0,1.24,0
2.106333312988281,2.0,22.0,10.0,33.88,1.42,24.0,14.0,95.0,1.12,23.0,32.0,7.0,45.5,4.14,1.07,13.0,12.0,11.0,26.8,0.0,5847.68,853.730078125,71.0,20.0,18.0,0.0,0.0,1.0,5.0,6.0,23.0,0.0,0.72,1
2.0503184509277346,4.0,20.0,13.0,36.86,3.34,17.0,13.0,97.0,1.59,29.0,32.0,11.0,47.95,4.66,1.3,14.0,16.0,13.0,34.53,0.0,5984.0,830.128671875,37.0,12.0,21.0,0.0,0.0,0.0,5.0,4.0,29.0,0.0,0.91,0
1.7690327453613282,3.0,20.0,6.0,35.92,5.12,18.0,13.0,95.0,0.0,32.0,26.0,4.0,43.4,4.21,1.45,14.0,24.0,8.0,39.54,1.53,5978.56,707.393671875,39.0,18.0,25.0,1.0,2.0,0.0,9.0,3.0,32.0,0.0,1.23,1
2.0162249755859367,6.0,21.0,7.0,35.1,7.1,15.0,7.0,96.0,1.62,41.0,28.0,7.0,51.45,4.88,1.66,12.0,29.0,12.0,43.43,1.0,6207.52,842.431171875,27.0,8.0,33.0,0.0,1.0,1.0,4.0,10.0,40.0,0.0,1.46,0
1.8210313415527344,3.0,23.0,8.0,40.5,9.22,19.0,22.0,91.0,0.0,27.0,31.0,20.0,55.75,4.76,1.28,7.0,20.0,7.0,35.4,86.0,6039.2,684.168671875,1.35,12.0,23.0,0.0,2.0,0.0,6.0,3.0,29.0,0.0,0.87,1
1.805358428955078,3.0,16.0,13.0,34.68,5.35,21.0,13.0,93.0,0.0,18.0,29.0,15.0,39.3,3.86,94.0,4.0,14.0,4.0,26.35,73.0,6089.12,736.47046875,93.0,15.0,13.0,0.0,2.0,0.0,4.0,2.0,18.0,0.0,0.62,0
1.6009951782226564,8.0,9.0,5.0,22.09,6.67,11.0,10.0,91.0,48.0,29.0,14.0,6.0,40.0,3.67,1.12,7.0,26.0,3.0,31.97,0.0,4961.12,557.339140625,41.0,9.0,21.0,1.0,0.0,1.0,6.0,7.0,27.0,0.0,2.07,1
1.7438287353515625,3.0,14.0,6.0,24.41,4.41,19.0,18.0,93.0,0.0,16.0,20.0,8.0,23.9,3.87,80.0,19.0,10.0,6.0,23.49,3.0,5183.84,574.19140625,24.0,0.0,14.0,0.0,1.0,1.0,4.0,2.0,16.0,0.0,0.8,0
1.8467144775390625,3.0,13.0,9.0,24.68,2.68,20.0,15.0,93.0,1.04,18.0,22.0,9.0,37.55,3.12,76.0,4.0,12.0,6.0,22.67,1.0,4977.6,602.209921875,98.0,2.0,13.0,0.0,1.0,0.0,4.0,3.0,18.0,0.0,0.82,1
1.9335528564453128,4.0,17.0,2.0,23.7,3.59,17.0,15.0,95.0,87.0,23.0,19.0,4.0,37.2,3.6,92.0,12.0,15.0,8.0,22.91,0.0,5190.72,651.390625,72.0,5.0,20.0,0.0,0.0,0.0,7.0,2.0,23.0,0.0,1.21,0
1.6440017700195313,5.0,13.0,7.0,24.54,3.7,14.0,12.0,93.0,0.0,25.0,20.0,5.0,39.8,3.67,1.04,8.0,18.0,7.0,28.3,1.91,5194.88,451.588125,78.0,0.0,23.0,0.0,2.0,0.0,8.0,10.0,25.0,0.0,1.25,1
1.971733856201172,4.0,16.0,5.0,25.51,4.51,16.0,11.0,95.0,77.0,17.0,21.0,6.0,35.2,2.19,72.0,14.0,10.0,7.0,20.76,2.0,5142.08,668.96203125,87.0,5.0,12.0,0.0,0.0,0.0,5.0,3.0,17.0,0.0,0.81,0
1.8752110290527344,2.0,13.0,8.0,25.74,4.46,20.0,20.0,92.0,0.0,10.0,21.0,12.0,22.55,2.8,55.0,7.0,9.0,1.0,16.64,34.0,4571.04,629.7509375,59.0,2.0,9.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.48,1
1.6702774047851563,3.0,18.0,4.0,26.01,3.03,17.0,13.0,92.0,0.0,21.0,22.0,7.0,31.55,3.72,1.03,7.0,13.0,8.0,27.63,0.0,5056.16,534.336953125,53.0,5.0,19.0,0.0,0.0,0.0,3.0,6.0,21.0,0.0,0.95,0
1.9519189453125,6.0,13.0,9.0,31.24,8.12,11.0,4.0,92.0,1.11,24.0,22.0,5.0,39.2,3.78,1.26,14.0,17.0,7.0,29.94,0.0,4710.88,601.5598828125,62.0,13.0,16.0,0.0,0.0,0.0,4.0,5.0,24.0,0.0,1.09,0
2.1446861267089843,3.0,16.0,10.0,28.67,2.33,16.0,14.0,94.0,68.0,17.0,26.0,4.0,38.0,2.03,65.0,7.0,11.0,6.0,17.64,1.0,4542.56,644.7876953125,81.0,5.0,14.0,0.0,0.0,1.0,6.0,4.0,17.0,0.0,0.65,1
1.809707794189453,2.0,18.0,10.0,31.72,2.88,12.0,10.0,93.0,0.0,22.0,28.0,5.0,37.05,3.12,92.0,6.0,13.0,9.0,24.94,1.0,4561.12,559.53234375,83.0,8.0,20.0,0.0,1.0,0.0,6.0,2.0,22.0,0.0,0.79,0
1.7896112060546876,4.0,15.0,8.0,28.6,4.9,13.0,11.0,92.0,0.0,25.0,23.0,8.0,38.2,3.54,1.12,9.0,20.0,5.0,33.0,61.0,4714.72,551.451953125,57.0,1.0,23.0,0.0,0.0,0.0,6.0,3.0,25.0,0.0,1.09,1
2.098334350585937,5.0,17.0,6.0,28.58,5.34,16.0,12.0,96.0,1.09,25.0,23.0,7.0,39.65,3.89,1.07,11.0,23.0,2.0,28.74,84.0,4908.48,691.80421875,44.0,7.0,21.0,0.0,1.0,0.0,4.0,8.0,25.0,0.0,1.09,0
2.095198669433593,4.0,18.0,10.0,33.52,5.52,16.0,13.0,96.0,82.0,25.0,28.0,7.0,43.95,4.21,1.18,17.0,14.0,11.0,30.89,1.0,4618.88,651.411328125,87.0,11.0,23.0,0.0,0.0,1.0,8.0,6.0,24.0,0.0,0.89,1
2.141867828369141,5.0,24.0,4.0,32.14,4.14,14.0,7.0,96.0,0.0,27.0,28.0,7.0,38.15,3.65,1.25,7.0,13.0,14.0,33.69,60.0,4575.84,661.14015625,34.0,3.0,22.0,1.0,3.0,0.0,8.0,5.0,27.0,0.0,0.96,0
1.6504428100585935,5.0,17.0,4.0,27.15,5.61,11.0,9.0,91.0,0.0,34.0,21.0,7.0,49.4,4.38,1.44,16.0,27.0,7.0,40.7,0.0,4976.48,508.9768359375,84.0,8.0,27.0,0.0,0.0,0.0,7.0,9.0,33.0,0.0,1.62,1
2.0928056335449217,4.0,17.0,7.0,28.64,4.36,11.0,13.0,95.0,1.52,31.0,23.0,8.0,44.4,4.07,1.38,17.0,22.0,9.0,33.66,2.0,5643.68,774.609765625,39.0,1.0,23.0,1.0,1.0,0.0,5.0,7.0,29.0,0.0,1.35,0
2.244850616455078,2.0,24.0,6.0,32.12,1.66,17.0,21.0,95.0,59.0,16.0,30.0,9.0,40.05,2.39,71.0,7.0,11.0,5.0,19.81,1.0,5306.08,766.807265625,73.0,6.0,11.0,0.0,1.0,1.0,3.0,3.0,16.0,0.0,0.53,1
1.567763671875,4.0,15.0,6.0,25.63,4.55,11.0,13.0,92.0,0.0,26.0,21.0,14.0,44.0,3.36,1.14,7.0,19.0,7.0,29.51,30.0,5357.6,597.701328125,66.0,1.0,22.0,0.0,1.0,0.0,8.0,3.0,26.0,0.0,1.24,0
1.602056121826172,5.0,14.0,3.0,24.84,6.47,13.0,17.0,97.0,0.0,29.0,17.0,9.0,41.8,4.58,1.36,15.0,24.0,5.0,37.56,77.0,5914.24,641.5795703125,33.0,0.0,25.0,0.0,3.0,2.0,7.0,6.0,29.0,0.0,1.71,1
2.014583892822265,3.0,17.0,7.0,28.97,2.7,19.0,20.0,95.0,1.02,27.0,24.0,8.0,51.85,4.02,1.25,10.0,16.0,11.0,31.1,47.0,5371.52,740.647109375,1.01,5.0,22.0,0.0,1.0,0.0,5.0,4.0,27.0,0.0,1.13,0
2.3839794921875,4.0,20.0,15.0,38.18,2.56,28.0,20.0,94.0,60.0,22.0,35.0,7.0,38.45,3.3,95.0,5.0,14.0,8.0,25.17,1.41,5067.04,771.71890625,72.0,2.0,17.0,0.0,3.0,0.0,5.0,4.0,22.0,0.0,0.63,1
1.9434333801269528,5.0,17.0,6.0,30.75,7.51,17.0,14.0,97.0,0.0,27.0,23.0,11.0,43.15,4.06,1.16,6.0,23.0,4.0,34.24,31.0,5345.28,684.3325,59.0,1.0,24.0,0.0,0.0,2.0,6.0,4.0,27.0,0.0,1.17,0
1.9303056335449216,4.0,22.0,7.0,35.57,5.3,22.0,23.0,93.0,0.0,24.0,29.0,10.0,37.55,3.84,1.1,10.0,17.0,8.0,30.35,1.0,5248.32,665.04015625,48.0,0.0,24.0,0.0,3.0,0.0,6.0,4.0,25.0,0.0,0.83,1
