averageSpeed,highestStreak,untradedDeaths,tradedDeaths,inapplicableTradedKills,inapplicableTradedDeaths,damageTaken,damageHealed,tacticalsUsed,lethalsUsed,percentTimeMoving,deadSilenceTime,totalKills,totalDeaths,totalAssists,totalScore,totalShotsFired,totalShotsHit,totalShotsHead,untradedKills,tradedKills,totalDamageDealt,friendDamage,totalTimeAlive,totalDistanceTraveled,totalInVictimFovKills,totalFirstBloodKills,totalLongshotKills,totalPointblankKills,totalRevengeKills,totalInAttackerFovKills,totalWallbangKills,killDeathRatio,totalObjectivesCaptured,objectiveTiersContributed,matchGame.matchId,winner
2.117703094482422,4.0,13.0,2.0,0.0,0.0,20.11,4.11,7.0,8.0,95.0,64.0,15.0,15.0,5.0,21.5,2.95,82.0,9.0,11.0,4.0,22.0,0.0,5113.76,611.9712109375,15.0,0.0,1.0,0.0,5.0,15.0,0.0,1.0,2.0,7.0,8646,0
1.2500679779052735,3.0,4.0,3.0,0.0,0.0,13.91,6.83,5.0,7.0,86.0,0.0,13.0,7.0,3.0,17.5,2.79,68.0,4.0,11.0,2.0,17.2,0.0,5570.24,403.859453125,9.0,1.0,3.0,0.0,2.0,13.0,0.0,1.86,1.0,4.0,8646,1
2.257684326171875,2.0,13.0,4.0,0.0,0.0,21.24,3.47,7.0,6.0,98.0,38.0,10.0,17.0,2.0,13.0,1.75,50.0,7.0,9.0,1.0,12.94,23.0,5068.32,661.603359375,9.0,0.0,0.0,0.0,2.0,10.0,0.0,0.59,2.0,4.0,8646,0
2.167919006347656,6.0,11.0,3.0,0.0,0.0,20.41,6.01,12.0,11.0,96.0,92.0,21.0,14.0,4.0,26.75,3.1,97.0,6.0,14.0,7.0,26.01,1.64,5195.2,647.5426171875,15.0,1.0,0.0,0.0,3.0,22.0,0.0,1.5,1.0,5.0,8646,1
1.9939523315429688,2.0,13.0,4.0,0.0,0.0,21.92,4.54,14.0,11.0,95.0,0.0,11.0,17.0,2.0,11.25,2.38,64.0,11.0,7.0,4.0,18.5,2.13,5059.04,613.507578125,10.0,0.0,4.0,0.0,1.0,12.0,0.0,0.65,1.0,1.0,8646,0
1.83169174194336,4.0,12.0,3.0,0.0,0.0,22.14,6.48,5.0,3.0,93.0,29.0,19.0,15.0,3.0,21.0,3.15,11.0,14.0,16.0,3.0,21.17,0.0,5142.4,591.98203125,16.0,0.0,3.0,0.0,4.0,19.0,0.0,1.27,0.0,2.0,8646,1
1.9995182800292968,3.0,18.0,1.0,0.0,0.0,21.33,2.33,8.0,6.0,92.0,0.0,14.0,19.0,4.0,15.75,2.57,72.0,8.0,13.0,1.0,19.83,0.0,4555.84,545.4119921875,13.0,0.0,0.0,0.0,3.0,14.0,0.0,0.74,1.0,2.0,8647,0
1.444054412841797,5.0,5.0,3.0,0.0,0.0,11.42,3.24,7.0,7.0,94.0,60.0,13.0,8.0,4.0,17.75,1.97,56.0,4.0,10.0,3.0,12.87,0.0,5113.44,419.762265625,12.0,0.0,1.0,0.0,1.0,13.0,0.0,1.63,1.0,3.0,8647,1
1.8079118347167968,2.0,12.0,5.0,0.0,1.0,21.9,2.44,12.0,8.0,95.0,0.0,11.0,18.0,4.0,12.75,2.35,53.0,5.0,6.0,5.0,14.49,0.0,4606.08,529.3337890625,10.0,0.0,1.0,0.0,2.0,11.0,0.0,0.61,1.0,0.0,8647,0
2.1617955017089843,4.0,16.0,3.0,1.0,0.0,22.62,2.97,6.0,9.0,97.0,1.41,19.0,19.0,6.0,21.75,2.77,91.0,11.0,10.0,8.0,25.51,0.0,4535.52,606.84546875,16.0,0.0,1.0,1.0,5.0,19.0,0.0,1.0,1.0,1.0,8647,1
2.137354736328125,2.0,13.0,7.0,0.0,0.0,22.8,2.72,12.0,8.0,98.0,70.0,13.0,20.0,5.0,17.75,2.11,62.0,5.0,10.0,3.0,17.05,0.0,4511.36,555.2991015625,9.0,1.0,1.0,1.0,2.0,13.0,0.0,0.65,2.0,6.0,8647,0
2.087556915283203,3.0,6.0,7.0,0.0,0.0,19.43,5.12,13.0,9.0,96.0,49.0,17.0,13.0,7.0,20.5,2.74,79.0,10.0,13.0,4.0,20.92,0.0,4798.24,603.1675390625,15.0,1.0,0.0,0.0,2.0,17.0,0.0,1.31,0.0,3.0,8647,1
1.9535980224609368,3.0,7.0,7.0,0.0,0.0,19.0,5.0,11.0,9.0,95.0,90.0,13.0,14.0,8.0,18.5,2.26,76.0,8.0,9.0,4.0,18.97,100.0,4833.12,544.4275,14.0,1.0,0.0,0.0,5.0,14.0,0.0,0.93,2.0,4.0,8647,0
1.9034678649902343,4.0,11.0,0.0,0.0,0.0,17.58,5.25,11.0,11.0,94.0,0.0,22.0,11.0,5.0,24.0,2.53,86.0,10.0,17.0,5.0,24.73,71.0,4954.72,562.727109375,19.0,0.0,1.0,0.0,4.0,23.0,0.0,2.0,2.0,4.0,8647,1
2.162027130126953,5.0,23.0,10.0,0.0,0.0,41.15,5.46,12.0,16.0,97.0,1.62,29.0,33.0,8.0,38.75,4.44,1.25,7.0,18.0,11.0,32.88,1.0,8194.08,1076.71796875,25.0,0.0,0.0,1.0,4.0,29.0,0.0,0.88,2.0,7.0,8653,0
2.072299194335937,4.0,19.0,14.0,0.0,0.0,36.94,3.94,23.0,17.0,94.0,0.0,28.0,33.0,11.0,34.25,4.9,1.42,14.0,14.0,14.0,35.03,1.0,8133.76,1083.284375,22.0,0.0,2.0,1.0,6.0,28.0,0.0,0.85,2.0,4.0,8653,1
1.7656698608398438,3.0,19.0,10.0,0.0,0.0,33.65,3.61,6.0,9.0,92.0,1.42,25.0,29.0,8.0,34.5,4.09,1.19,12.0,16.0,9.0,31.96,80.0,8411.2,891.010078125,19.0,1.0,1.0,0.0,5.0,25.0,0.0,0.86,2.0,7.0,8653,0
1.8490733337402343,3.0,17.0,11.0,0.0,1.0,32.99,3.15,9.0,17.0,95.0,0.0,23.0,29.0,12.0,36.25,4.01,1.09,11.0,17.0,6.0,31.43,57.0,8490.56,934.1109375,19.0,1.0,0.0,0.0,3.0,24.0,0.0,0.79,4.0,10.0,8653,1
1.6086029052734374,5.0,11.0,14.0,0.0,0.0,36.49,8.95,10.0,9.0,94.0,0.0,29.0,25.0,14.0,40.0,4.52,1.48,13.0,23.0,6.0,39.31,1.0,8715.36,814.73296875,26.0,2.0,3.0,0.0,2.0,29.0,0.0,1.16,1.0,4.0,8653,0
2.175340881347656,3.0,23.0,5.0,0.0,0.0,35.76,5.73,21.0,26.0,98.0,1.19,33.0,28.0,10.0,40.75,5.66,1.62,18.0,22.0,11.0,41.97,1.0,8529.76,1139.4234375,25.0,1.0,1.0,0.0,7.0,33.0,0.0,1.18,3.0,4.0,8653,1
1.878999938964844,4.0,24.0,7.0,1.0,0.0,39.7,8.38,21.0,17.0,95.0,1.41,33.0,31.0,7.0,37.0,5.46,1.43,6.0,20.0,12.0,38.03,1.0,8299.52,908.5275,26.0,0.0,0.0,1.0,8.0,33.0,0.0,1.06,1.0,0.0,8653,0
1.94797607421875,7.0,18.0,8.0,0.0,0.0,37.4,9.17,21.0,15.0,94.0,75.0,34.0,26.0,13.0,45.0,6.1,1.57,18.0,24.0,10.0,41.73,32.0,8517.28,968.23015625,29.0,0.0,0.0,0.0,4.0,34.0,0.0,1.31,3.0,6.0,8653,1
1.894445037841797,4.0,6.0,5.0,0.0,0.0,15.41,4.11,14.0,13.0,91.0,72.0,15.0,11.0,8.0,20.25,2.01,69.0,8.0,12.0,3.0,19.93,1.0,3760.32,416.80796875,11.0,1.0,0.0,2.0,6.0,15.0,0.0,1.36,1.0,4.0,9015,1
2.102152099609375,2.0,11.0,5.0,0.0,0.0,19.52,2.67,12.0,9.0,96.0,0.0,11.0,16.0,2.0,12.75,1.49,47.0,4.0,6.0,5.0,13.19,1.61,3501.76,429.1144140625,9.0,0.0,1.0,0.0,5.0,12.0,0.0,0.69,1.0,2.0,9015,0
1.85176025390625,5.0,4.0,5.0,0.0,0.0,13.94,4.48,8.0,6.0,89.0,0.0,21.0,9.0,4.0,26.75,2.19,72.0,7.0,17.0,4.0,19.37,1.09,3866.56,439.5230078125,14.0,0.0,0.0,1.0,3.0,21.0,0.0,2.33,4.0,8.0,9015,1
2.3203666687011717,2.0,15.0,4.0,0.0,0.0,21.14,2.14,10.0,8.0,95.0,0.0,12.0,19.0,5.0,16.5,2.24,56.0,9.0,4.0,8.0,16.12,0.0,3387.36,481.5728125,11.0,0.0,0.0,0.0,4.0,12.0,0.0,0.63,1.0,1.0,9015,0
1.80158432006836,3.0,6.0,3.0,0.0,0.0,11.56,2.42,9.0,8.0,94.0,0.0,12.0,9.0,4.0,16.0,1.76,58.0,3.0,9.0,3.0,16.09,1.0,3865.92,407.898515625,11.0,0.0,1.0,0.0,2.0,12.0,0.0,1.33,2.0,5.0,9015,1
2.3674346923828127,3.0,15.0,3.0,0.0,0.0,20.29,1.57,9.0,7.0,94.0,51.0,9.0,18.0,4.0,11.5,1.53,50.0,0.0,5.0,4.0,12.0,0.0,3405.6,483.6736328125,8.0,0.0,0.0,1.0,2.0,9.0,0.0,0.5,1.0,1.0,9015,0
2.2173001098632805,4.0,6.0,9.0,0.0,0.0,20.45,4.1,2.0,0.0,91.0,61.0,19.0,15.0,4.0,23.75,2.54,100.0,10.0,13.0,6.0,24.36,0.0,3579.68,487.0443359375,19.0,0.0,1.0,0.0,3.0,19.0,0.0,1.27,2.0,1.0,9015,1
1.9758448791503904,3.0,10.0,4.0,0.0,0.0,20.42,5.42,14.0,8.0,95.0,61.0,12.0,14.0,5.0,15.25,2.52,82.0,7.0,7.0,5.0,18.94,1.0,3556.64,404.465703125,12.0,2.0,0.0,1.0,3.0,12.0,0.0,0.86,1.0,1.0,9015,0
2.4313340759277344,3.0,24.0,6.0,0.0,0.0,34.12,4.12,20.0,20.0,96.0,1.08,26.0,30.0,6.0,33.75,3.67,1.38,8.0,20.0,7.0,37.61,80.0,8201.44,1183.489296875,14.0,0.0,0.0,2.0,6.0,27.0,0.0,0.87,2.0,4.0,10112,0
1.8313861083984369,7.0,17.0,2.0,0.0,0.0,26.6,7.16,20.0,16.0,94.0,1.67,29.0,19.0,8.0,35.25,4.39,1.2,13.0,24.0,5.0,31.64,0.0,8774.08,932.180390625,21.0,1.0,7.0,1.0,6.0,29.0,0.0,1.53,2.0,6.0,10112,1
2.1402842712402346,2.0,20.0,5.0,0.0,0.0,30.37,5.37,16.0,5.0,95.0,0.0,19.0,25.0,3.0,22.25,2.88,92.0,10.0,15.0,4.0,25.26,60.0,8436.64,1043.476640625,15.0,1.0,4.0,0.0,5.0,19.0,0.0,0.76,1.0,2.0,10112,0
2.4957926940917967,5.0,23.0,7.0,0.0,0.0,36.81,6.81,25.0,18.0,97.0,1.36,26.0,29.0,8.0,30.75,3.57,1.21,8.0,17.0,9.0,31.25,0.0,8203.84,1214.173671875,19.0,2.0,0.0,3.0,4.0,26.0,0.0,0.9,2.0,5.0,10112,1
1.7644818115234375,6.0,13.0,5.0,0.0,0.0,24.27,5.93,16.0,15.0,92.0,45.0,26.0,18.0,6.0,34.25,4.86,1.11,7.0,22.0,4.0,31.19,30.0,8796.64,921.1340625,20.0,0.0,4.0,1.0,3.0,26.0,0.0,1.44,2.0,7.0,10112,0
2.3574176025390625,3.0,16.0,12.0,0.0,0.0,39.14,8.64,18.0,13.0,94.0,1.48,25.0,29.0,8.0,33.25,3.61,1.15,9.0,18.0,7.0,30.36,100.0,8251.04,1137.645078125,20.0,0.0,0.0,3.0,5.0,25.0,0.0,0.86,2.0,6.0,10112,1
2.2644985961914066,4.0,18.0,10.0,0.0,0.0,34.93,6.93,15.0,9.0,96.0,1.33,30.0,28.0,8.0,35.5,4.34,1.54,15.0,20.0,10.0,37.79,1.0,8342.24,1089.47140625,21.0,0.0,0.0,2.0,5.0,30.0,0.0,1.07,1.0,2.0,10112,0
2.01628662109375,2.0,21.0,4.0,0.0,0.0,30.63,5.22,26.0,18.0,93.0,0.0,21.0,25.0,7.0,27.0,4.22,1.06,7.0,16.0,5.0,28.73,32.0,8443.68,950.48734375,15.0,1.0,6.0,0.0,5.0,21.0,0.0,0.84,1.0,3.0,10112,1
2.360373992919922,4.0,25.0,9.0,1.0,0.0,46.07,12.07,17.0,9.0,97.0,1.85,35.0,34.0,7.0,38.75,5.21,1.7,16.0,26.0,8.0,42.68,1.0,8719.04,1420.6109375,26.0,1.0,2.0,0.0,8.0,35.0,1.0,1.03,1.0,0.0,11218,1
2.205695953369141,6.0,24.0,10.0,0.0,0.0,43.56,8.26,9.0,11.0,93.0,1.02,31.0,34.0,7.0,40.75,5.45,1.53,16.0,25.0,6.0,36.84,0.0,8585.28,1344.37609375,26.0,1.0,3.0,0.0,5.0,30.0,3.0,0.91,4.0,8.0,11218,0
1.841222381591797,3.0,20.0,8.0,0.0,0.0,37.69,8.19,13.0,9.0,90.0,0.0,25.0,28.0,11.0,36.5,5.26,1.43,8.0,18.0,7.0,37.08,0.0,9044.64,1137.18171875,21.0,0.0,1.0,1.0,6.0,25.0,2.0,0.89,2.0,7.0,11218,1
2.0180007934570314,5.0,23.0,5.0,0.0,0.0,38.05,9.91,14.0,7.0,95.0,0.0,31.0,28.0,6.0,37.5,4.34,1.55,12.0,24.0,7.0,41.15,0.0,8958.08,1213.018046875,28.0,1.0,2.0,1.0,6.0,31.0,2.0,1.11,4.0,4.0,11218,0
2.230958251953125,4.0,23.0,5.0,0.0,0.0,35.81,7.55,28.0,22.0,94.0,1.89,31.0,28.0,13.0,38.75,6.62,1.8,19.0,25.0,6.0,45.84,1.0,9032.96,1379.7759375,24.0,0.0,0.0,0.0,6.0,31.0,0.0,1.11,0.0,1.0,11218,1
2.109716339111328,4.0,23.0,6.0,0.0,0.0,42.23,10.85,8.0,6.0,99.0,1.59,30.0,29.0,5.0,37.0,4.91,1.59,10.0,23.0,7.0,37.63,0.0,8977.6,1318.2021875,25.0,1.0,0.0,1.0,8.0,30.0,2.0,1.03,4.0,3.0,11218,0
2.095227203369141,3.0,26.0,3.0,0.0,0.0,37.72,8.42,20.0,15.0,96.0,0.0,27.0,29.0,6.0,35.0,4.31,1.3,12.0,20.0,7.0,34.98,1.18,9006.08,1290.4840625,17.0,0.0,1.0,0.0,4.0,26.0,3.0,0.93,2.0,7.0,11218,1
1.7477304077148437,3.0,19.0,7.0,0.0,1.0,37.17,10.15,17.0,14.0,94.0,0.0,27.0,27.0,6.0,35.25,5.12,1.47,15.0,22.0,5.0,40.47,43.0,9137.12,1087.886015625,25.0,1.0,4.0,1.0,5.0,26.0,1.0,1.0,4.0,8.0,11218,0
2.108194580078125,8.0,18.0,7.0,0.0,0.0,34.55,7.92,21.0,18.0,91.0,1.6,32.0,25.0,5.0,38.5,4.82,1.47,11.0,26.0,6.0,36.06,1.0,8471.2,1091.67984375,23.0,0.0,1.0,1.0,7.0,32.0,0.0,1.28,3.0,4.0,10106,1
2.087369842529297,5.0,20.0,10.0,0.0,0.0,38.28,7.62,18.0,11.0,97.0,1.44,29.0,30.0,10.0,38.0,5.02,1.54,15.0,22.0,7.0,39.04,0.0,8249.76,1034.1775,24.0,1.0,0.0,0.0,5.0,29.0,0.0,0.97,2.0,6.0,10106,0
1.8716555786132807,3.0,23.0,11.0,0.0,0.0,40.24,3.92,8.0,9.0,93.0,0.0,21.0,34.0,7.0,32.25,4.28,1.1,12.0,14.0,7.0,29.69,79.0,7861.76,905.889765625,17.0,1.0,0.0,0.0,4.0,21.0,0.0,0.62,3.0,10.0,10106,1
1.7335723876953124,5.0,17.0,2.0,0.0,0.0,27.9,7.91,14.0,15.0,93.0,0.0,31.0,19.0,3.0,39.5,4.28,1.27,13.0,24.0,7.0,34.54,31.0,8824.0,877.201875,29.0,0.0,3.0,0.0,4.0,31.0,0.0,1.63,4.0,12.0,10106,0
1.972740936279297,3.0,23.0,8.0,0.0,0.0,36.25,5.11,24.0,18.0,95.0,1.4,17.0,31.0,9.0,26.25,4.46,1.06,15.0,12.0,5.0,26.52,3.0,8177.28,974.153125,15.0,2.0,1.0,1.0,0.0,17.0,0.0,0.55,3.0,6.0,10106,1
1.995286560058593,4.0,17.0,6.0,0.0,0.0,29.14,6.14,24.0,19.0,96.0,1.46,31.0,23.0,4.0,35.75,5.24,1.43,12.0,21.0,10.0,35.67,11.0,8590.88,1062.006328125,25.0,0.0,4.0,0.0,4.0,30.0,0.0,1.35,1.0,8.0,10106,0
1.944886474609375,4.0,22.0,7.0,0.0,1.0,36.63,4.92,15.0,9.0,98.0,1.58,28.0,30.0,5.0,36.5,4.44,1.43,13.0,23.0,5.0,36.18,0.0,8273.92,952.156484375,23.0,1.0,2.0,0.0,6.0,28.0,0.0,0.93,3.0,6.0,10106,1
1.8579731750488282,3.0,21.0,5.0,1.0,0.0,33.86,6.28,20.0,15.0,95.0,0.0,29.0,26.0,11.0,34.75,4.47,1.39,13.0,19.0,9.0,37.59,31.0,8507.2,927.08734375,22.0,0.0,0.0,0.0,5.0,29.0,0.0,1.12,1.0,4.0,10106,0
2.278181915283203,5.0,19.0,6.0,0.0,0.0,33.0,7.16,15.0,16.0,98.0,89.0,17.0,25.0,3.0,19.5,3.72,88.0,10.0,15.0,2.0,25.52,0.0,7372.8,1130.568125,16.0,1.0,3.0,0.0,2.0,16.0,0.0,0.68,2.0,5.0,11230,1
1.7330938720703124,3.0,16.0,5.0,0.0,0.0,28.66,7.66,15.0,15.0,85.0,0.0,19.0,21.0,5.0,21.75,5.29,1.07,16.0,14.0,5.0,30.01,0.0,7572.32,828.12265625,18.0,0.0,6.0,0.0,3.0,19.0,1.0,0.9,3.0,3.0,11230,0
1.883628387451172,4.0,16.0,4.0,0.0,0.0,28.03,7.15,15.0,9.0,92.0,0.0,21.0,20.0,7.0,29.0,3.68,99.0,9.0,15.0,6.0,25.43,80.0,7656.16,949.52484375,18.0,1.0,0.0,0.0,7.0,21.0,1.0,1.05,4.0,14.0,11230,1
2.156038970947266,5.0,18.0,1.0,0.0,0.0,24.32,4.98,16.0,14.0,95.0,1.18,23.0,19.0,2.0,29.25,3.4,1.01,7.0,16.0,7.0,24.39,46.0,7676.16,1074.0878125,19.0,0.0,0.0,0.0,6.0,24.0,0.0,1.21,3.0,10.0,11230,0
2.115370788574219,5.0,16.0,6.0,0.0,0.0,29.47,5.76,13.0,8.0,95.0,1.02,24.0,22.0,4.0,32.0,3.96,1.1,11.0,20.0,4.0,27.79,1.0,7549.12,1094.627265625,19.0,2.0,1.0,1.0,3.0,24.0,1.0,1.09,5.0,12.0,11230,1
1.6179508972167969,3.0,14.0,1.0,0.0,0.0,22.39,5.73,15.0,15.0,95.0,0.0,20.0,15.0,8.0,26.5,5.79,1.29,23.0,16.0,4.0,33.76,2.0,7869.76,865.29390625,18.0,0.0,4.0,0.0,2.0,20.0,2.0,1.33,1.0,6.0,11230,0
1.8136854553222657,3.0,14.0,7.0,0.0,0.0,30.45,8.05,17.0,18.0,95.0,0.0,12.0,21.0,8.0,19.0,4.31,83.0,7.0,10.0,3.0,21.87,1.0,7607.36,924.168359375,10.0,1.0,5.0,0.0,5.0,13.0,0.0,0.57,3.0,5.0,11230,1
2.010095520019531,6.0,12.0,8.0,0.0,0.0,26.49,6.03,17.0,15.0,93.0,2.37,26.0,19.0,9.0,35.75,4.2,1.18,9.0,19.0,7.0,31.97,77.0,7690.08,1054.6059375,19.0,0.0,1.0,2.0,6.0,24.0,2.0,1.37,2.0,7.0,11230,0
1.7887541198730468,4.0,12.0,4.0,0.0,0.0,21.97,4.97,17.0,13.0,94.0,61.0,16.0,16.0,3.0,17.75,2.97,86.0,9.0,13.0,3.0,24.5,0.0,5805.6,617.4369921875,15.0,0.0,0.0,0.0,2.0,16.0,0.0,1.0,2.0,3.0,10890,0
2.328581695556641,4.0,18.0,5.0,0.0,0.0,28.45,4.54,14.0,10.0,99.0,92.0,20.0,23.0,5.0,23.75,3.54,1.1,15.0,15.0,5.0,26.16,22.0,5457.28,719.84359375,16.0,1.0,0.0,0.0,4.0,20.0,0.0,0.87,1.0,2.0,10890,1
2.298644714355469,4.0,18.0,2.0,0.0,0.0,25.05,4.87,13.0,10.0,98.0,1.01,24.0,20.0,2.0,29.5,3.16,1.15,19.0,18.0,6.0,29.3,0.0,5661.28,758.5365625,21.0,1.0,0.0,1.0,4.0,24.0,0.0,1.2,3.0,6.0,10890,0
1.7216120910644532,2.0,14.0,3.0,0.0,0.0,20.77,3.77,9.0,5.0,94.0,53.0,12.0,17.0,5.0,16.25,3.08,67.0,15.0,10.0,2.0,19.23,1.0,5779.2,554.6169921875,12.0,0.0,1.0,0.0,4.0,12.0,0.0,0.71,2.0,7.0,10890,1
2.3158746337890626,3.0,17.0,2.0,0.0,0.0,24.01,5.01,14.0,8.0,94.0,1.17,19.0,19.0,1.0,20.25,2.73,91.0,10.0,17.0,2.0,23.11,34.0,5685.6,755.116328125,12.0,0.0,0.0,0.0,6.0,19.0,0.0,1.0,0.0,1.0,10890,0
1.9213154602050782,5.0,12.0,4.0,0.0,0.0,24.43,7.12,15.0,11.0,96.0,84.0,19.0,16.0,4.0,23.25,2.53,76.0,11.0,15.0,4.0,19.1,56.0,5860.16,659.99296875,16.0,0.0,0.0,1.0,3.0,19.0,0.0,1.19,2.0,7.0,10890,1
1.90428955078125,4.0,13.0,4.0,0.0,0.0,20.77,3.27,14.0,13.0,94.0,9.0,14.0,17.0,3.0,17.25,2.54,66.0,5.0,12.0,2.0,18.63,2.0,5776.16,670.332421875,11.0,2.0,2.0,0.0,2.0,14.0,0.0,0.82,2.0,7.0,10890,0
1.8200555419921876,7.0,16.0,1.0,0.0,0.0,23.88,6.12,8.0,7.0,94.0,0.0,21.0,17.0,3.0,26.75,3.06,19.0,9.0,20.0,1.0,26.95,1.2,5774.4,608.6591796875,15.0,0.0,2.0,0.0,6.0,21.0,0.0,1.24,2.0,7.0,10890,1
1.5473844909667969,3.0,14.0,4.0,0.0,0.0,21.03,3.03,15.0,12.0,90.0,0.0,17.0,18.0,5.0,19.25,3.07,83.0,6.0,12.0,5.0,22.92,2.0,5372.0,488.7396484375,12.0,0.0,0.0,0.0,3.0,17.0,0.0,0.94,0.0,0.0,10884,1
1.4126524353027343,6.0,11.0,3.0,0.0,0.0,19.75,5.61,15.0,17.0,91.0,0.0,28.0,14.0,9.0,30.75,3.52,1.08,8.0,23.0,5.0,30.31,1.0,5571.84,399.713359375,25.0,2.0,0.0,0.0,4.0,27.0,0.0,2.0,0.0,2.0,10884,0
1.836039428710937,3.0,16.0,5.0,0.0,0.0,22.86,1.85,19.0,14.0,87.0,5.0,11.0,21.0,9.0,16.5,2.92,65.0,5.0,7.0,4.0,16.47,1.0,5233.76,554.6021484375,9.0,0.0,0.0,1.0,4.0,11.0,0.0,0.52,0.0,2.0,10884,1
1.5033384704589843,5.0,9.0,6.0,0.0,0.0,20.17,4.23,16.0,15.0,86.0,32.0,14.0,15.0,13.0,21.5,3.41,69.0,5.0,12.0,2.0,17.95,1.0,5535.36,495.84375,12.0,1.0,0.0,0.0,3.0,14.0,0.0,0.93,0.0,0.0,10884,0
1.7997047424316406,3.0,17.0,6.0,0.0,0.0,26.19,3.19,16.0,20.0,95.0,37.0,19.0,23.0,6.0,23.0,4.09,96.0,11.0,12.0,7.0,25.56,1.61,5096.96,581.91046875,18.0,1.0,2.0,0.0,4.0,19.0,0.0,0.83,0.0,1.0,10884,1
1.9529991149902344,4.0,14.0,7.0,0.0,0.0,24.59,2.67,23.0,15.0,87.0,39.0,16.0,21.0,6.0,20.75,2.33,74.0,3.0,10.0,6.0,19.38,11.0,5201.28,608.583046875,15.0,0.0,1.0,0.0,2.0,15.0,0.0,0.76,0.0,2.0,10884,0
1.93768798828125,6.0,17.0,2.0,0.0,0.0,24.44,4.44,12.0,12.0,95.0,65.0,19.0,19.0,2.0,21.0,2.77,77.0,14.0,13.0,6.0,22.65,1.0,5252.96,605.107421875,14.0,0.0,0.0,0.0,4.0,18.0,0.0,1.0,0.0,1.0,10884,1
1.722399444580078,5.0,10.0,6.0,0.0,0.0,23.22,4.25,18.0,15.0,94.0,0.0,23.0,16.0,7.0,28.0,3.76,1.08,7.0,19.0,4.0,25.23,0.0,5413.12,523.9698046875,19.0,1.0,0.0,1.0,3.0,23.0,0.0,1.44,0.0,2.0,10884,0
1.53939697265625,3.0,16.0,4.0,0.0,0.0,27.94,6.14,22.0,22.0,91.0,0.0,15.0,20.0,8.0,21.0,3.48,79.0,4.0,9.0,6.0,21.81,32.0,5866.56,561.11046875,11.0,0.0,0.0,0.0,4.0,15.0,0.0,0.75,0.0,1.0,8733,1
2.001031494140625,4.0,14.0,12.0,0.0,0.0,31.91,5.59,19.0,21.0,93.0,64.0,20.0,26.0,10.0,28.5,2.74,96.0,10.0,13.0,7.0,27.5,90.0,5563.2,683.215,16.0,0.0,1.0,0.0,3.0,21.0,0.0,0.77,1.0,2.0,8733,0
1.9488221740722655,5.0,10.0,8.0,0.0,0.0,27.9,7.97,11.0,15.0,97.0,1.04,26.0,18.0,9.0,32.75,3.47,1.18,4.0,19.0,7.0,32.12,0.0,5934.24,688.215,22.0,1.0,1.0,1.0,6.0,26.0,0.0,1.44,1.0,3.0,8733,1
1.4375076293945312,3.0,12.0,4.0,0.0,1.0,22.92,3.64,17.0,14.0,93.0,0.0,22.0,17.0,5.0,26.0,3.58,80.0,4.0,16.0,6.0,23.91,1.3,6034.88,523.955625,13.0,0.0,1.0,0.0,4.0,23.0,0.0,1.29,1.0,1.0,8733,0
1.5955723571777343,5.0,17.0,4.0,2.0,0.0,30.26,8.52,17.0,16.0,94.0,0.0,26.0,21.0,11.0,33.0,5.9,1.22,12.0,19.0,5.0,34.84,1.52,5854.72,554.848046875,22.0,0.0,3.0,0.0,5.0,26.0,0.0,1.24,1.0,2.0,8733,1
1.9877340698242187,4.0,18.0,7.0,0.0,0.0,34.49,7.29,26.0,25.0,92.0,1.03,23.0,25.0,6.0,31.0,3.78,1.06,13.0,19.0,4.0,31.64,1.0,5345.44,693.736640625,21.0,1.0,0.0,1.0,7.0,23.0,0.0,0.92,1.0,2.0,8733,0
2.165189514160156,6.0,19.0,10.0,0.0,0.0,32.92,2.81,17.0,23.0,96.0,71.0,26.0,29.0,4.0,28.25,4.48,1.13,10.0,14.0,12.0,28.54,70.0,5461.12,747.976875,20.0,2.0,0.0,0.0,1.0,27.0,0.0,0.9,1.0,1.0,8733,1
1.7234799194335937,5.0,17.0,7.0,0.0,1.0,31.21,5.34,18.0,19.0,89.0,33.0,23.0,25.0,6.0,28.0,4.63,1.18,11.0,14.0,9.0,33.43,1.01,5574.56,613.0634375,19.0,1.0,2.0,0.0,4.0,24.0,0.0,0.92,1.0,2.0,8733,0
2.1317369079589845,2.0,21.0,6.0,0.0,0.0,29.09,1.28,22.0,19.0,94.0,99.0,18.0,27.0,4.0,22.75,2.69,76.0,7.0,9.0,9.0,21.52,1.0,6817.28,817.444453125,15.0,0.0,1.0,0.0,3.0,17.0,0.0,0.67,2.0,7.0,8727,0
2.1830155944824217,2.0,20.0,8.0,0.0,0.0,34.76,5.92,16.0,10.0,95.0,1.23,18.0,28.0,7.0,25.75,3.17,1.05,16.0,12.0,6.0,26.45,0.0,6796.64,890.12390625,15.0,1.0,0.0,0.0,3.0,18.0,0.0,0.64,2.0,5.0,8727,1
2.171549072265625,3.0,21.0,6.0,0.0,0.0,31.52,4.1,18.0,15.0,95.0,2.02,20.0,27.0,4.0,25.75,3.17,1.08,10.0,9.0,11.0,27.62,0.0,6826.24,823.48921875,18.0,0.0,0.0,2.0,3.0,20.0,0.0,0.74,3.0,9.0,8727,0
