averageSpeed,highestStreak,untradedDeaths,tradedDeaths,inapplicableTradedKills,inapplicableTradedDeaths,damageTaken,damageHealed,tacticalsUsed,lethalsUsed,percentTimeMoving,deadSilenceTime,totalKills,totalDeaths,totalAssists,totalScore,totalShotsFired,totalShotsHit,totalShotsHead,untradedKills,tradedKills,totalDamageDealt,friendDamage,totalTimeAlive,totalDistanceTraveled,totalAces,totalInVictimFovKills,totalDefuserKills,totalFirstBloodKills,totalLongshotKills,totalPlanterKills,totalPointblankKills,totalRevengeKills,totalInAttackerFovKills,totalWallbangKills,killDeathRatio,bombsPlanted,bombsDefused,sneakDefuses,winner
1.0129500579833983,2.0,6.0,0.0,3.0,1.0,8.6,1.26,9.0,5.0,68.0,73.0,6.0,7.0,0.0,6.0,1.05,39.0,2.0,2.0,1.0,11.25,74.0,5505.12,493.1873828125,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.86,0.0,0.0,0.0,0
1.443777160644531,2.0,3.0,1.0,1.0,2.0,8.46,2.3,10.0,8.0,86.0,74.0,7.0,6.0,1.0,8.0,1.55,31.0,4.0,4.0,2.0,7.61,0.0,6164.16,727.61609375,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,1.0,1.17,1.0,0.0,0.0,1
1.0674796295166016,2.0,3.0,1.0,1.0,2.0,9.06,2.54,10.0,5.0,73.0,13.0,4.0,6.0,2.0,5.05,1.41,33.0,2.0,3.0,0.0,8.23,10.0,6074.88,497.2100390625,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.67,0.0,0.0,0.0,0
1.0922261810302734,2.0,5.0,0.0,1.0,1.0,10.94,3.7,10.0,9.0,80.0,0.0,3.0,6.0,3.0,5.45,2.01,27.0,1.0,2.0,0.0,7.11,0.0,5845.76,498.9208984375,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,1.0,0.0,0.0,1
1.2082442474365234,2.0,3.0,0.0,0.0,2.0,6.68,68.0,10.0,9.0,77.0,15.0,3.0,6.0,1.0,3.2,80.0,14.0,0.0,3.0,0.0,6.15,100.0,6057.92,599.8091796875,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.5,0.0,0.0,0.0,0
1.2834011840820312,5.0,3.0,2.0,2.0,0.0,10.87,4.27,6.0,4.0,82.0,39.0,9.0,5.0,3.0,10.75,1.34,39.0,9.0,6.0,1.0,13.36,0.0,6311.36,641.1452734375,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,1.8,0.0,0.0,0.0,1
90.88557434082033,4.0,4.0,4.0,0.0,1.0,13.15,2.98,9.0,6.0,75.0,45.0,8.0,9.0,3.0,12.5,1.12,41.0,3.0,6.0,2.0,11.41,0.0,5738.24,444.632890625,0.0,6.0,0.0,3.0,0.0,0.0,1.0,0.0,8.0,0.0,0.89,3.0,0.0,0.0,0
1.033343276977539,5.0,3.0,2.0,2.0,1.0,10.67,4.25,9.0,7.0,67.0,64.0,13.0,6.0,4.0,13.25,1.61,59.0,0.0,10.0,1.0,15.12,1.71,6315.2,641.0874609375,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,0.0,2.17,0.0,0.0,0.0,0
1.1946517944335937,3.0,4.0,2.0,2.0,2.0,11.8,3.8,9.0,7.0,73.0,88.0,9.0,8.0,2.0,12.75,2.02,48.0,5.0,5.0,2.0,11.25,2.0,6745.44,748.037109375,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,1.13,1.0,1.0,0.0,1
79.94454193115234,2.0,3.0,3.0,1.0,1.0,8.01,1.01,8.0,4.0,55.0,83.0,5.0,7.0,2.0,6.5,99.0,25.0,1.0,4.0,0.0,6.86,0.0,5895.84,502.2689453125,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.71,1.0,0.0,0.0,0
